2023-04-17 14:30:00,10.4
2023-04-17 14:40:00,10.4
2023-04-17 14:50:00,10.8
2023-04-17 15:00:00,11.2
2023-04-17 15:10:00,11.3
2023-04-17 15:20:00,11.3
2023-04-17 15:30:00,11.3
2023-04-17 15:40:00,11.2
2023-04-17 15:50:00,11.3
2023-04-17 16:00:00,11.3
2023-04-17 16:10:00,11.4
2023-04-17 16:20:00,11.6
2023-04-17 16:30:00,11.6
2023-04-17 16:40:00,11.9
2023-04-17 16:50:00,12.4
2023-04-17 17:00:00,12.7
2023-04-17 17:10:00,12.8
2023-04-17 17:20:00,12.9
2023-04-17 17:30:00,13.2
2023-04-17 17:40:00,13.3
2023-04-17 17:50:00,13.3
2023-04-17 18:00:00,13.3
2023-04-17 18:10:00,13.5
2023-04-17 18:20:00,13.7
2023-04-17 18:30:00,13.8
2023-04-17 18:40:00,13.7
2023-04-17 18:50:00,13.6
2023-04-17 19:00:00,13.4
2023-04-17 19:10:00,13.4
2023-04-17 19:20:00,13.3
2023-04-17 19:30:00,13.2
2023-04-17 19:40:00,13.1
2023-04-17 19:50:00,13
2023-04-17 20:00:00,12.9
2023-04-17 20:10:00,12.8
2023-04-17 20:20:00,12.8
2023-04-17 20:30:00,12.7
2023-04-17 20:40:00,12.6
2023-04-17 20:50:00,12.5
2023-04-17 21:00:00,12.5
2023-04-17 21:10:00,12.4
2023-04-17 21:20:00,12.2
2023-04-17 21:30:00,12
2023-04-17 21:40:00,11.8
2023-04-17 21:50:00,11.6
2023-04-17 22:00:00,11.3
2023-04-17 22:10:00,11.1
2023-04-17 22:20:00,10.9
2023-04-17 22:30:00,10.7
2023-04-17 22:40:00,10.5
2023-04-17 22:50:00,10.3
2023-04-17 23:00:00,10
2023-04-17 23:10:00,9.8
2023-04-17 23:20:00,9.4
2023-04-17 23:30:00,9
2023-04-17 23:40:00,8.7
2023-04-17 23:50:00,8.5
